ID_venta,ID_restaurante,fecha,venta
4667,1,"2024-10-23",106.93
4668,1,"2024-10-23",63.88
4669,1,"2024-10-23",38.18
4670,1,"2024-10-23",112.48
4671,1,"2024-10-23",217.99
4672,1,"2024-10-23",182.65
4673,1,"2024-10-23",105.25
4674,1,"2024-10-23",160.38
4675,1,"2024-10-23",63.35
4676,1,"2024-10-23",230.71
4677,1,"2024-10-23",124.27
4678,1,"2024-10-23",138.37
4679,1,"2024-10-23",217.78
4680,1,"2024-10-23",114.56
4681,1,"2024-10-23",120.38
4682,1,"2024-10-23",147.66
4683,1,"2024-10-23",37.58
4684,1,"2024-10-23",133.45
4685,1,"2024-10-23",126.36
4686,1,"2024-10-23",195.28
4687,1,"2024-10-23",137.62
4688,1,"2024-10-23",190.9
4689,1,"2024-10-23",187.49
4690,1,"2024-10-23",209.32
4691,1,"2024-10-23",232.35
4692,1,"2024-10-23",200.86
4693,1,"2024-10-23",38.31
4694,1,"2024-10-23",107.32
4695,1,"2024-10-23",209.91
4696,1,"2024-10-23",67.19
4697,1,"2024-10-23",143.67
4698,1,"2024-10-23",243.08
4699,1,"2024-10-23",98.62
4700,1,"2024-10-23",101.55
4701,1,"2024-10-23",247.07
4702,1,"2024-10-23",183.63
4703,1,"2024-10-23",209.12
4704,1,"2024-10-23",109.14
4705,1,"2024-10-23",241.41
4706,1,"2024-10-23",108.29
4707,1,"2024-10-23",166.98
4708,1,"2024-10-23",115.77
4709,1,"2024-10-23",145.73
4710,1,"2024-10-23",40.75
4711,1,"2024-10-23",50.46
4712,1,"2024-10-23",208.78
4713,1,"2024-10-23",243.65
4714,1,"2024-10-23",66.1
4715,1,"2024-10-23",174.18
4716,1,"2024-10-23",106.02
4717,1,"2024-10-23",96.98
4718,1,"2024-10-23",238.53
4719,1,"2024-10-23",239.89
4720,1,"2024-10-23",120.36
4721,1,"2024-10-23",169.99
4722,1,"2024-10-23",229.98
4723,1,"2024-10-23",96.78
4724,1,"2024-10-23",121.79
4725,1,"2024-10-23",53.7
4726,1,"2024-10-23",237.85
4727,1,"2024-10-23",75.46
4728,1,"2024-10-23",83.15
4729,1,"2024-10-23",182.1
4730,1,"2024-10-23",76.11
4731,1,"2024-10-23",144.24
4732,1,"2024-10-23",177.25
4733,1,"2024-10-23",67.35
4734,1,"2024-10-23",183.62
4735,1,"2024-10-23",118.27
4736,1,"2024-10-23",61.1
4737,1,"2024-10-23",58.01
4738,1,"2024-10-23",151.17
4739,1,"2024-10-23",171.74
4740,1,"2024-10-23",192.31
4741,1,"2024-10-23",58.8
4742,1,"2024-10-23",242.72
4743,1,"2024-10-23",206.59
4744,1,"2024-10-23",78.36
4745,1,"2024-10-23",121.5
4746,1,"2024-10-23",209.49
4747,1,"2024-10-23",178.89
4748,1,"2024-10-23",122.7
4749,1,"2024-10-23",78.61
4750,1,"2024-10-23",131.25
4751,1,"2024-10-23",220.14
4752,1,"2024-10-23",108.22
4753,1,"2024-10-23",174.81
4754,1,"2024-10-23",223.42
4755,1,"2024-10-23",243.37
4756,1,"2024-10-23",179.54
4757,1,"2024-10-23",98.84
4758,1,"2024-10-23",165.29
4759,1,"2024-10-23",80.49
4760,1,"2024-10-23",82.72
4761,1,"2024-10-23",214.72
4762,1,"2024-10-23",80.55
4763,1,"2024-10-23",246.31
4764,1,"2024-10-23",189.8
4765,1,"2024-10-23",163.26
4766,1,"2024-10-23",199.02
4767,1,"2024-10-23",170.38
4768,1,"2024-10-23",119.97
4769,1,"2024-10-23",104.1
4770,1,"2024-10-23",240.77
4771,1,"2024-10-23",64.33
4772,1,"2024-10-23",141.05
4773,1,"2024-10-23",134.58
4774,1,"2024-10-23",40.09
4775,1,"2024-10-23",165.34
4776,1,"2024-10-23",218.32
4777,1,"2024-10-23",151.52
4778,1,"2024-10-23",190.04
4779,1,"2024-10-23",119.16
4780,1,"2024-10-23",220.7
4781,1,"2024-10-23",131.15
4782,1,"2024-10-23",129.46
4783,1,"2024-10-23",56.72
4784,1,"2024-10-23",191.4
4785,1,"2024-10-23",147.51
4786,1,"2024-10-23",47.35
4787,1,"2024-10-23",149.28
4788,1,"2024-10-23",238.91
4789,1,"2024-10-23",65.65
4790,1,"2024-10-23",44.57
4791,1,"2024-10-23",143.29
4792,1,"2024-10-23",69.19
4793,1,"2024-10-23",180.08
4794,1,"2024-10-23",217.71
4795,1,"2024-10-23",174.91
4796,1,"2024-10-23",36.2
4797,1,"2024-10-23",175.51
4798,1,"2024-10-23",117.27
4799,1,"2024-10-23",105.49
4800,1,"2024-10-23",243.61
4801,1,"2024-10-23",240.83
4802,1,"2024-10-23",127.15
4803,1,"2024-10-23",246.36
4804,1,"2024-10-23",82.72
4805,1,"2024-10-23",211.71
4806,1,"2024-10-23",149.06
4807,1,"2024-10-23",94.07
4808,1,"2024-10-23",212.92
4809,1,"2024-10-23",160.37
4810,1,"2024-10-23",105.93
4811,1,"2024-10-23",47.6
4812,1,"2024-10-23",229.53
4813,1,"2024-10-23",114.91
4814,1,"2024-10-23",181.35
4815,1,"2024-10-23",187.58
4816,1,"2024-10-23",63.24
4817,1,"2024-10-23",183.26
4818,1,"2024-10-23",173.74
4819,1,"2024-10-23",50.57
4820,1,"2024-10-23",118.39
4821,1,"2024-10-23",217.34
4822,1,"2024-10-23",159.65
4823,1,"2024-10-23",238.27
4824,1,"2024-10-23",79.93
4825,1,"2024-10-23",184.14
4826,1,"2024-10-23",81.58
4827,1,"2024-10-23",148.11
4828,1,"2024-10-23",166.49
4829,1,"2024-10-23",196.93
4830,1,"2024-10-23",75.98
4831,1,"2024-10-23",79.98
4832,1,"2024-10-23",206.83
4833,1,"2024-10-23",196.63
4834,1,"2024-10-23",229.79
4835,1,"2024-10-23",164.59
4836,1,"2024-10-23",66.18
4837,1,"2024-10-23",76.16
4838,1,"2024-10-23",64.64
4839,1,"2024-10-23",116.98
4840,1,"2024-10-23",231.22
4841,1,"2024-10-23",146.46
4842,1,"2024-10-23",173.7
4843,1,"2024-10-23",145.76
4844,1,"2024-10-23",226.77
4845,1,"2024-10-23",132.9
4846,1,"2024-10-23",120.15
4847,1,"2024-10-23",144.89
4848,1,"2024-10-23",155.17
4849,1,"2024-10-23",235.88
4850,1,"2024-10-23",160.03
4851,1,"2024-10-23",35.02
4852,1,"2024-10-23",133.15
4853,1,"2024-10-23",105.78
4854,1,"2024-10-23",218.78
4855,1,"2024-10-23",226.03
4856,1,"2024-10-23",104.06
4857,1,"2024-10-23",62.36
4858,1,"2024-10-23",113.22
4859,1,"2024-10-23",71.18
4860,1,"2024-10-23",70.33
4861,1,"2024-10-23",159.2
4862,1,"2024-10-23",228.46
4863,1,"2024-10-23",181.5
4864,1,"2024-10-23",39.62
4865,1,"2024-10-23",53.34
4866,1,"2024-10-23",209.77
4867,1,"2024-10-23",177.05
4868,1,"2024-10-23",209.35
4869,1,"2024-10-23",156.15
4870,1,"2024-10-23",180.0
4871,1,"2024-10-23",54.78
4872,1,"2024-10-23",228.1
4873,1,"2024-10-23",69.77
4874,1,"2024-10-23",196.12
4875,1,"2024-10-23",143.91
4876,1,"2024-10-23",143.74
4877,1,"2024-10-23",73.62
4878,1,"2024-10-23",216.4
4879,1,"2024-10-23",93.1
4880,1,"2024-10-23",167.55
4881,1,"2024-10-23",47.4
4882,1,"2024-10-23",98.11
4883,1,"2024-10-23",170.41
4884,1,"2024-10-23",51.01
4885,1,"2024-10-23",147.09
4886,1,"2024-10-23",232.42
4887,1,"2024-10-23",148.38
4888,1,"2024-10-23",173.86
4889,1,"2024-10-23",154.84
4890,1,"2024-10-23",71.1
4891,1,"2024-10-23",58.05
4892,1,"2024-10-23",64.42
4893,1,"2024-10-23",89.37
4894,1,"2024-10-23",92.78
4895,1,"2024-10-23",146.77
4896,1,"2024-10-23",95.88
4897,1,"2024-10-23",206.58
4898,1,"2024-10-23",119.73
4899,1,"2024-10-23",102.48
4900,1,"2024-10-23",109.32
4901,1,"2024-10-23",116.63
4902,1,"2024-10-23",129.76
4903,1,"2024-10-23",235.79
4904,1,"2024-10-23",190.22
4905,1,"2024-10-23",165.28
4906,1,"2024-10-23",148.44
4907,1,"2024-10-23",35.66
4908,1,"2024-10-23",209.91
4909,1,"2024-10-23",87.31
4910,1,"2024-10-23",77.72
4911,1,"2024-10-23",175.62
4912,1,"2024-10-23",44.25
4913,1,"2024-10-23",246.12
4914,1,"2024-10-23",187.93
4915,1,"2024-10-23",129.91
4916,1,"2024-10-23",120.6
4917,1,"2024-10-23",42.85
4918,1,"2024-10-23",236.08
4919,1,"2024-10-23",235.08
4920,1,"2024-10-23",118.23
4921,1,"2024-10-23",164.07
4922,1,"2024-10-23",57.72
4923,1,"2024-10-23",232.44
4924,1,"2024-10-23",91.62
4925,1,"2024-10-23",160.88
4926,1,"2024-10-23",194.09
4927,1,"2024-10-23",233.19
4928,1,"2024-10-23",64.81
4929,1,"2024-10-23",247.5
4930,1,"2024-10-23",65.72
4931,1,"2024-10-23",167.68
4932,1,"2024-10-23",120.83
4933,1,"2024-10-23",229.18
4934,1,"2024-10-23",199.26
4935,1,"2024-10-23",160.53
4936,1,"2024-10-23",81.2
4937,1,"2024-10-23",144.0
4938,1,"2024-10-23",192.91
4939,1,"2024-10-23",145.1
4940,1,"2024-10-23",53.36
4941,1,"2024-10-23",196.02
4942,1,"2024-10-23",243.6
4943,1,"2024-10-23",47.29
4944,1,"2024-10-23",105.12
4945,1,"2024-10-23",61.86
4946,1,"2024-10-23",208.26
4947,1,"2024-10-23",99.54
4948,1,"2024-10-23",223.13
4949,1,"2024-10-23",235.12
4950,1,"2024-10-23",78.62
4951,1,"2024-10-23",174.35
4952,1,"2024-10-23",144.0
4953,1,"2024-10-23",67.62
4954,1,"2024-10-23",147.51
4955,1,"2024-10-23",244.96
4956,1,"2024-10-23",167.58
4957,1,"2024-10-23",120.76
4958,1,"2024-10-23",140.06
4959,1,"2024-10-23",232.88
4960,1,"2024-10-23",223.53
4961,1,"2024-10-23",118.11
4962,1,"2024-10-23",86.32
4963,1,"2024-10-23",92.26
4964,1,"2024-10-23",131.19
4965,1,"2024-10-23",35.3
4966,1,"2024-10-23",50.97
4967,1,"2024-10-23",175.61
4968,1,"2024-10-23",96.83
4969,1,"2024-10-23",111.03
4970,1,"2024-10-23",149.5
4971,1,"2024-10-24",44.26
4972,1,"2024-10-24",132.63
4973,1,"2024-10-24",203.91
4974,1,"2024-10-24",41.82
4975,1,"2024-10-24",88.65
4976,1,"2024-10-24",194.98
4977,1,"2024-10-24",84.89
4978,1,"2024-10-24",77.77
4979,1,"2024-10-24",134.8
4980,1,"2024-10-24",207.89
4981,1,"2024-10-24",128.89
4982,1,"2024-10-24",106.33
4983,1,"2024-10-24",59.77
4984,1,"2024-10-24",236.5
4985,1,"2024-10-24",232.27
4986,1,"2024-10-24",87.18
4987,1,"2024-10-24",61.68
4988,1,"2024-10-24",221.12
4989,1,"2024-10-24",68.95
4990,1,"2024-10-24",214.71
4991,1,"2024-10-24",121.63
4992,1,"2024-10-24",156.52
4993,1,"2024-10-24",49.81
4994,1,"2024-10-24",129.31
4995,1,"2024-10-24",145.43
4996,1,"2024-10-24",61.75
4997,1,"2024-10-24",219.85
4998,1,"2024-10-24",155.92
4999,1,"2024-10-24",204.84
5000,1,"2024-10-24",155.31
5001,1,"2024-10-24",182.53
5002,1,"2024-10-24",193.51
5003,1,"2024-10-24",232.7
5004,1,"2024-10-24",205.43
5005,1,"2024-10-24",76.66
5006,1,"2024-10-24",79.05
5007,1,"2024-10-24",161.66
5008,1,"2024-10-24",107.64
5009,1,"2024-10-24",42.18
5010,1,"2024-10-24",124.46
5011,1,"2024-10-24",231.76
5012,1,"2024-10-24",75.39
5013,1,"2024-10-24",147.62
5014,1,"2024-10-24",173.88
5015,1,"2024-10-24",197.9
5016,1,"2024-10-24",83.32
5017,1,"2024-10-24",238.46
5018,1,"2024-10-24",137.28
5019,1,"2024-10-24",191.26
5020,1,"2024-10-24",231.76
5021,1,"2024-10-24",185.5
5022,1,"2024-10-24",42.66
5023,1,"2024-10-24",42.17
5024,1,"2024-10-24",84.18
5025,1,"2024-10-24",89.35
5026,1,"2024-10-24",136.63
5027,1,"2024-10-24",187.36
5028,1,"2024-10-24",171.78
5029,1,"2024-10-24",56.23
5030,1,"2024-10-24",215.61
5031,1,"2024-10-24",138.0
5032,1,"2024-10-24",146.64
5033,1,"2024-10-24",118.7
5034,1,"2024-10-24",148.16
5035,1,"2024-10-24",226.83
5036,1,"2024-10-24",144.8
5037,1,"2024-10-24",248.67
5038,1,"2024-10-24",99.66
5039,1,"2024-10-24",143.68
5040,1,"2024-10-24",46.9
5041,1,"2024-10-24",111.67
5042,1,"2024-10-24",142.23
5043,1,"2024-10-24",88.28
5044,1,"2024-10-24",165.61
5045,1,"2024-10-24",215.18
5046,1,"2024-10-24",200.43
5047,1,"2024-10-24",37.94
5048,1,"2024-10-24",114.26
5049,1,"2024-10-24",152.28
5050,1,"2024-10-24",159.38
5051,1,"2024-10-24",37.47
5052,1,"2024-10-24",36.92
5053,1,"2024-10-24",179.14
5054,1,"2024-10-24",39.39
5055,1,"2024-10-24",208.38
5056,1,"2024-10-24",162.75
5057,1,"2024-10-24",207.95
5058,1,"2024-10-24",36.52
5059,1,"2024-10-24",215.41
5060,1,"2024-10-24",219.21
5061,1,"2024-10-24",239.8
5062,1,"2024-10-24",220.24
5063,1,"2024-10-24",131.84
5064,1,"2024-10-24",237.58
5065,1,"2024-10-24",197.61
5066,1,"2024-10-24",127.79
5067,1,"2024-10-24",205.83
5068,1,"2024-10-24",120.11
5069,1,"2024-10-24",86.78
5070,1,"2024-10-24",35.92
5071,1,"2024-10-24",44.31
5072,1,"2024-10-24",218.61
5073,1,"2024-10-24",208.46
5074,1,"2024-10-24",130.18
5075,1,"2024-10-24",245.35
5076,1,"2024-10-24",138.81
5077,1,"2024-10-24",147.68
5078,1,"2024-10-24",180.4
5079,1,"2024-10-24",145.92
5080,1,"2024-10-24",111.68
5081,1,"2024-10-24",163.51
5082,1,"2024-10-24",179.53
5083,1,"2024-10-24",95.01
5084,1,"2024-10-24",68.9
5085,1,"2024-10-24",49.85
5086,1,"2024-10-24",158.13
5087,1,"2024-10-24",78.82
5088,1,"2024-10-24",159.18
5089,1,"2024-10-24",41.45
5090,1,"2024-10-24",241.04
5091,1,"2024-10-24",243.36
5092,1,"2024-10-24",238.12
5093,1,"2024-10-24",138.15
5094,1,"2024-10-24",193.07
5095,1,"2024-10-24",161.65
5096,1,"2024-10-24",229.6
5097,1,"2024-10-24",88.16
5098,1,"2024-10-24",187.05
5099,1,"2024-10-24",86.32
5100,1,"2024-10-24",52.84
5101,1,"2024-10-24",161.4
5102,1,"2024-10-24",196.11
5103,1,"2024-10-24",111.31
5104,1,"2024-10-24",192.26
5105,1,"2024-10-24",194.29
5106,1,"2024-10-24",75.89
5107,1,"2024-10-24",105.44
5108,1,"2024-10-24",187.34
5109,1,"2024-10-24",119.37
5110,1,"2024-10-24",100.72
5111,1,"2024-10-24",128.66
5112,1,"2024-10-24",154.93
5113,1,"2024-10-24",228.3
5114,1,"2024-10-24",205.64
5115,1,"2024-10-24",41.66
5116,1,"2024-10-24",57.86
5117,1,"2024-10-24",112.99
5118,1,"2024-10-24",143.74
5119,1,"2024-10-24",35.45
5120,1,"2024-10-24",69.92
5121,1,"2024-10-24",216.61
5122,1,"2024-10-24",201.09
5123,1,"2024-10-24",186.89
5124,1,"2024-10-24",164.56
5125,1,"2024-10-24",122.86
5126,1,"2024-10-24",75.07
5127,1,"2024-10-24",97.89
5128,1,"2024-10-24",172.75
5129,1,"2024-10-24",140.76
5130,1,"2024-10-24",44.85
5131,1,"2024-10-24",234.85
5132,1,"2024-10-24",155.93
5133,1,"2024-10-24",59.83
5134,1,"2024-10-24",121.91
5135,1,"2024-10-24",58.83
5136,1,"2024-10-24",221.71
5137,1,"2024-10-24",143.73
5138,1,"2024-10-24",161.26
5139,1,"2024-10-24",219.18
5140,1,"2024-10-24",224.49
5141,1,"2024-10-24",80.07
5142,1,"2024-10-24",228.38
5143,1,"2024-10-24",56.21
5144,1,"2024-10-24",64.72
5145,1,"2024-10-24",111.25
5146,1,"2024-10-24",166.61
5147,1,"2024-10-24",218.56
5148,1,"2024-10-24",158.9
5149,1,"2024-10-24",137.28
5150,1,"2024-10-24",234.32
5151,1,"2024-10-24",170.62
5152,1,"2024-10-24",72.89
5153,1,"2024-10-24",234.18
5154,1,"2024-10-24",248.52
5155,1,"2024-10-24",174.71
5156,1,"2024-10-24",149.62
5157,1,"2024-10-24",225.64
5158,1,"2024-10-24",194.69
5159,1,"2024-10-24",177.6
5160,1,"2024-10-24",62.32
5161,1,"2024-10-24",188.64
5162,1,"2024-10-24",242.31
5163,1,"2024-10-24",36.83
5164,1,"2024-10-24",137.01
5165,1,"2024-10-24",225.59
5166,1,"2024-10-24",202.38
5167,1,"2024-10-24",122.4
5168,1,"2024-10-24",166.33
5169,1,"2024-10-24",77.17
5170,1,"2024-10-24",245.56
5171,1,"2024-10-24",93.24
5172,1,"2024-10-24",173.14
5173,1,"2024-10-24",69.78
5174,1,"2024-10-24",107.87
5175,1,"2024-10-24",152.92
5176,1,"2024-10-24",238.69
5177,1,"2024-10-24",44.03
5178,1,"2024-10-24",249.67
5179,1,"2024-10-24",131.5
5180,1,"2024-10-24",137.26
5181,1,"2024-10-24",162.6
5182,1,"2024-10-24",57.52
5183,1,"2024-10-24",119.0
5184,1,"2024-10-24",178.2
5185,1,"2024-10-24",45.57
5186,1,"2024-10-24",57.07
5187,1,"2024-10-24",200.16
5188,1,"2024-10-24",89.9
5189,1,"2024-10-24",102.26
5190,1,"2024-10-24",229.92
5191,1,"2024-10-24",156.3
5192,1,"2024-10-24",47.12
5193,1,"2024-10-24",170.28
5194,1,"2024-10-24",121.42
5195,1,"2024-10-24",222.75
5196,1,"2024-10-24",208.56
5197,1,"2024-10-24",76.07
5198,1,"2024-10-24",239.55
5199,1,"2024-10-24",200.43
5200,1,"2024-10-24",113.59
5201,1,"2024-10-24",71.37
5202,1,"2024-10-24",102.08
5203,1,"2024-10-24",154.86
5204,1,"2024-10-24",178.15
5205,1,"2024-10-24",158.04
5206,1,"2024-10-24",204.18
5207,1,"2024-10-24",168.6
5208,1,"2024-10-24",210.49
5209,1,"2024-10-24",216.01
5210,1,"2024-10-24",202.45
5211,1,"2024-10-24",190.43
5212,1,"2024-10-24",227.75
5213,1,"2024-10-24",94.68
5214,1,"2024-10-24",43.19
5215,1,"2024-10-24",247.41
5216,1,"2024-10-24",199.13
5217,1,"2024-10-24",239.23
5218,1,"2024-10-24",176.02
5219,1,"2024-10-24",94.02
5220,1,"2024-10-24",79.15
5221,1,"2024-10-24",53.48
5222,1,"2024-10-24",38.36
5223,1,"2024-10-24",84.17
5224,1,"2024-10-24",105.14
5225,1,"2024-10-24",236.75
5226,1,"2024-10-24",205.17
5227,1,"2024-10-24",73.74
5228,1,"2024-10-24",108.23
5229,1,"2024-10-24",179.77
5230,1,"2024-10-24",208.97
5231,1,"2024-10-24",187.15
5232,1,"2024-10-24",70.81
5233,1,"2024-10-24",148.23
5234,1,"2024-10-24",85.66
5235,1,"2024-10-24",72.88
5236,1,"2024-10-24",236.87
5237,1,"2024-10-24",193.44
5238,1,"2024-10-24",172.79
5239,1,"2024-10-24",209.43
5240,1,"2024-10-24",221.22
5241,1,"2024-10-24",177.6
5242,1,"2024-10-24",133.1
5243,1,"2024-10-24",241.09
5244,1,"2024-10-24",87.55
5245,1,"2024-10-24",72.92
5246,1,"2024-10-24",149.22
5247,1,"2024-10-24",220.97
5248,1,"2024-10-24",229.33
5249,1,"2024-10-24",111.18
5250,1,"2024-10-24",158.31
5251,1,"2024-10-24",122.56
5252,1,"2024-10-24",62.24
5253,1,"2024-10-24",126.89
5254,1,"2024-10-24",38.28
5255,1,"2024-10-24",123.77
5256,1,"2024-10-24",204.3
5257,1,"2024-10-24",51.97
5258,1,"2024-10-24",101.75
5259,1,"2024-10-24",56.72
5260,1,"2024-10-24",64.08
5261,1,"2024-10-24",189.59
5262,1,"2024-10-24",207.5
5263,1,"2024-10-24",79.16
5264,1,"2024-10-24",191.38
5265,1,"2024-10-24",100.06
5266,1,"2024-10-24",223.62
5267,1,"2024-10-24",164.27
5268,1,"2024-10-24",78.4
5269,1,"2024-10-24",249.53
5270,1,"2024-10-24",105.85
5271,1,"2024-10-24",55.09
5272,1,"2024-10-24",141.71
5273,1,"2024-10-24",37.22
5274,1,"2024-10-24",72.98
5275,1,"2024-10-24",191.39
5276,1,"2024-10-24",152.99
5277,1,"2024-10-24",232.53
5278,1,"2024-10-24",123.25
5279,1,"2024-10-24",67.97
5280,1,"2024-10-24",172.93
5281,1,"2024-10-24",179.54
5282,1,"2024-10-24",71.34
5283,1,"2024-10-24",208.35
5284,1,"2024-10-24",48.86
5285,1,"2024-10-24",136.32
5286,1,"2024-10-24",80.02
5287,1,"2024-10-24",240.73
5288,1,"2024-10-24",220.59
5289,1,"2024-10-24",66.75
5290,1,"2024-10-24",131.1
5291,1,"2024-10-24",159.72
5292,1,"2024-10-24",99.52
5293,1,"2024-10-24",106.21
5294,1,"2024-10-24",121.68
5295,1,"2024-10-24",184.43
5296,1,"2024-10-24",160.2
5297,1,"2024-10-24",78.23
5298,1,"2024-10-24",207.39
5299,1,"2024-10-24",184.56
5300,1,"2024-10-24",163.15
5301,1,"2024-10-24",126.72
5302,1,"2024-10-24",114.95
5303,1,"2024-10-24",164.52
5304,1,"2024-10-24",223.51
5305,1,"2024-10-24",137.86
5306,1,"2024-10-24",100.24
5307,1,"2024-10-24",191.63
5308,1,"2024-10-24",244.19
5309,1,"2024-10-24",41.86
5310,1,"2024-10-24",153.58
5311,1,"2024-10-24",84.99
5312,1,"2024-10-24",115.24
5313,1,"2024-10-24",130.18
5314,1,"2024-10-24",126.87
5315,1,"2024-10-24",165.64
5316,1,"2024-10-24",80.79
5317,1,"2024-10-24",142.69
5318,1,"2024-10-24",88.18
5319,1,"2024-10-24",226.7
5320,1,"2024-10-24",217.31
5321,1,"2024-10-24",71.77
5322,1,"2024-10-24",243.02
5323,1,"2024-10-24",162.43
5324,1,"2024-10-24",170.24
5325,1,"2024-10-24",178.43
5326,1,"2024-10-24",147.38
5327,1,"2024-10-24",157.38
5328,1,"2024-10-24",176.44
5329,1,"2024-10-24",148.22
5330,1,"2024-10-24",212.24
5331,1,"2024-10-24",70.23
5332,1,"2024-10-24",225.59
5333,1,"2024-10-24",207.84
5334,1,"2024-10-24",69.17
5335,1,"2024-10-24",180.68
5336,1,"2024-10-24",74.45
5337,1,"2024-10-24",84.4
5338,1,"2024-10-24",55.55
5339,1,"2024-10-24",96.14
5340,1,"2024-10-24",223.14
5341,1,"2024-10-24",193.78
5342,1,"2024-10-24",37.07
5343,1,"2024-10-24",112.59
5344,1,"2024-10-24",241.35
5345,1,"2024-10-24",70.65
5346,1,"2024-10-24",168.72
5347,1,"2024-10-24",145.1
5348,1,"2024-10-24",188.17
5349,1,"2024-10-24",105.86
5350,1,"2024-10-24",116.16
5351,1,"2024-10-24",205.45
5352,1,"2024-10-24",71.13
5353,1,"2024-10-24",111.99
5354,1,"2024-10-24",212.18
5355,1,"2024-10-24",207.29
5356,1,"2024-10-24",184.21
5357,1,"2024-10-24",201.6
5358,1,"2024-10-24",154.18
5359,1,"2024-10-24",122.72
5360,1,"2024-10-24",75.8
5361,1,"2024-10-24",173.98
5362,1,"2024-10-24",116.96
5363,1,"2024-10-24",220.14
5364,1,"2024-10-24",38.34
5365,1,"2024-10-24",236.12
5366,1,"2024-10-24",56.67
5367,1,"2024-10-24",129.62
5368,1,"2024-10-24",64.97
5369,1,"2024-10-24",167.65
5370,1,"2024-10-24",193.71
5371,1,"2024-10-24",201.36
5372,1,"2024-10-24",236.54
5373,1,"2024-10-24",88.27
5374,1,"2024-10-24",195.31
5375,1,"2024-10-24",173.71
5376,1,"2024-10-24",55.09
5377,1,"2024-10-24",70.08
5378,1,"2024-10-24",155.61
5379,1,"2024-10-24",86.46
5380,1,"2024-10-24",210.19
5381,1,"2024-10-24",152.55
5382,1,"2024-10-24",225.59
5383,1,"2024-10-24",221.26
5384,1,"2024-10-24",188.71
5385,1,"2024-10-24",210.65
5386,1,"2024-10-24",70.25
5387,1,"2024-10-24",175.12
5388,1,"2024-10-24",117.57
5389,1,"2024-10-24",93.12
5390,1,"2024-10-24",186.05
5391,1,"2024-10-24",145.21
5392,1,"2024-10-24",184.19
5393,1,"2024-10-24",98.13
5394,1,"2024-10-24",114.79
5395,1,"2024-10-24",127.06
5396,1,"2024-10-24",157.94
5397,1,"2024-10-24",224.6
5398,1,"2024-10-24",162.13
5399,1,"2024-10-24",134.3
5400,1,"2024-10-24",50.84
5401,1,"2024-10-24",151.44
5402,1,"2024-10-24",226.11
5403,1,"2024-10-24",68.2
5404,1,"2024-10-24",52.99
5405,1,"2024-10-24",230.2
5406,1,"2024-10-24",103.48
5407,1,"2024-10-24",143.9
5408,1,"2024-10-24",132.49
5409,1,"2024-10-24",87.67
5410,1,"2024-10-24",99.31
5411,1,"2024-10-24",50.23
5412,1,"2024-10-24",244.35
5413,1,"2024-10-24",39.7
5414,1,"2024-10-24",111.94
5415,1,"2024-10-24",233.82
5416,1,"2024-10-24",141.65
5417,1,"2024-10-24",103.8
5418,1,"2024-10-24",102.91
5419,1,"2024-10-24",190.42
5420,1,"2024-10-24",185.16
5421,1,"2024-10-24",178.53
5422,1,"2024-10-24",80.2
5423,1,"2024-10-24",47.06
5424,1,"2024-10-24",52.32
5425,1,"2024-10-24",99.36
5426,1,"2024-10-25",122.63
5427,1,"2024-10-25",176.62
5428,1,"2024-10-25",236.62
5429,1,"2024-10-25",201.58
5430,1,"2024-10-25",172.54
5431,1,"2024-10-25",140.78
5432,1,"2024-10-25",79.8
5433,1,"2024-10-25",37.77
5434,1,"2024-10-25",58.34
5435,1,"2024-10-25",141.38
5436,1,"2024-10-25",231.73
5437,1,"2024-10-25",84.53
5438,1,"2024-10-25",131.06
5439,1,"2024-10-25",45.64
5440,1,"2024-10-25",74.91
5441,1,"2024-10-25",40.21
5442,1,"2024-10-25",112.7
5443,1,"2024-10-25",170.27
5444,1,"2024-10-25",229.48
5445,1,"2024-10-25",223.65
5446,1,"2024-10-25",140.25
5447,1,"2024-10-25",249.19
5448,1,"2024-10-25",213.44
5449,1,"2024-10-25",93.58
5450,1,"2024-10-25",83.68
5451,1,"2024-10-25",116.36
5452,1,"2024-10-25",98.8
5453,1,"2024-10-25",202.79
5454,1,"2024-10-25",110.97
5455,1,"2024-10-25",42.8
5456,1,"2024-10-25",132.57
5457,1,"2024-10-25",236.53
5458,1,"2024-10-25",118.72
5459,1,"2024-10-25",221.28
5460,1,"2024-10-25",105.05
5461,1,"2024-10-25",201.83
5462,1,"2024-10-25",150.9
5463,1,"2024-10-25",118.52
5464,1,"2024-10-25",230.04
5465,1,"2024-10-25",156.45
5466,1,"2024-10-25",123.91
5467,1,"2024-10-25",106.09
5468,1,"2024-10-25",196.9
5469,1,"2024-10-25",154.66
5470,1,"2024-10-25",170.38
5471,1,"2024-10-25",245.18
5472,1,"2024-10-25",235.24
5473,1,"2024-10-25",234.12
5474,1,"2024-10-25",175.11
5475,1,"2024-10-25",211.61
5476,1,"2024-10-25",47.31
5477,1,"2024-10-25",98.51
5478,1,"2024-10-25",129.07
5479,1,"2024-10-25",49.44
5480,1,"2024-10-25",145.22
5481,1,"2024-10-25",168.93
5482,1,"2024-10-25",122.25
5483,1,"2024-10-25",105.62
5484,1,"2024-10-25",53.04
5485,1,"2024-10-25",176.52
5486,1,"2024-10-25",139.53
5487,1,"2024-10-25",225.59
5488,1,"2024-10-25",162.0
